model,pair_key,regime,subtask,template_id,source_idx,direction,clean_side,corrupt_side,clean_verb,corrupt_verb,clean_target,corrupt_target,anchor_token_index,site,site_index,corrupt_metric,patched_metric,clean_metric,exact_effect,normalized_effect
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|0,head,intransitive,inchoative_frame_tomorrow,0,bad_to_good,bad,good,carry,differ, the,.,6,resid_post_layer_21,22,-5.25,3.0,3.0,8.25,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|1,head,intransitive,inchoative_frame_tomorrow,1,bad_to_good,bad,good,bring,speak, the,.,6,resid_post_layer_21,22,-2.125,2.999999761581421,2.999999761581421,5.125,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|4,head,intransitive,inchoative_frame_tomorrow,4,bad_to_good,bad,good,consume,emerge, the,.,6,resid_post_layer_21,22,-3.875,3.9375,3.9375,7.8125,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|5,head,intransitive,inchoative_frame_tomorrow,5,bad_to_good,bad,good,shoot,complain, the,.,6,resid_post_layer_21,22,-3.3125,0.75,0.75,4.0625,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|6,head,intransitive,inchoative_frame_tomorrow,6,bad_to_good,bad,good,promise,cooperate, the,.,6,resid_post_layer_21,22,-4.9375,0.8125,0.8125,5.75,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|9,head,intransitive,inchoative_frame_tomorrow,9,bad_to_good,bad,good,assure,compete, the,.,6,resid_post_layer_21,22,-1.625,2.499999761581421,2.499999761581421,4.125,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|10,head,intransitive,inchoative_frame_tomorrow,10,bad_to_good,bad,good,crowd,disagree, the,.,6,resid_post_layer_21,22,-5.625,1.125,1.125,6.75,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|11,head,intransitive,inchoative_frame_tomorrow,11,bad_to_good,bad,good,announce,occur, the,.,6,resid_post_layer_21,22,-3.875,3.125,3.125,7.0,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|0,head,intransitive,inchoative_frame_tomorrow,0,bad_to_good,bad,good,carry,differ, the,.,6,resid_post_layer_16,17,-5.25,3.0,3.0,8.25,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|1,head,intransitive,inchoative_frame_tomorrow,1,bad_to_good,bad,good,bring,speak, the,.,6,resid_post_layer_16,17,-2.125,2.999999761581421,2.999999761581421,5.125,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|4,head,intransitive,inchoative_frame_tomorrow,4,bad_to_good,bad,good,consume,emerge, the,.,6,resid_post_layer_16,17,-3.875,3.9375,3.9375,7.8125,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|5,head,intransitive,inchoative_frame_tomorrow,5,bad_to_good,bad,good,shoot,complain, the,.,6,resid_post_layer_16,17,-3.3125,0.75,0.75,4.0625,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|6,head,intransitive,inchoative_frame_tomorrow,6,bad_to_good,bad,good,promise,cooperate, the,.,6,resid_post_layer_16,17,-4.9375,0.8125,0.8125,5.75,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|9,head,intransitive,inchoative_frame_tomorrow,9,bad_to_good,bad,good,assure,compete, the,.,6,resid_post_layer_16,17,-1.625,2.499999761581421,2.499999761581421,4.125,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|10,head,intransitive,inchoative_frame_tomorrow,10,bad_to_good,bad,good,crowd,disagree, the,.,6,resid_post_layer_16,17,-5.625,1.125,1.125,6.75,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|11,head,intransitive,inchoative_frame_tomorrow,11,bad_to_good,bad,good,announce,occur, the,.,6,resid_post_layer_16,17,-3.875,3.125,3.125,7.0,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|0,head,intransitive,inchoative_frame_tomorrow,0,bad_to_good,bad,good,carry,differ, the,.,6,resid_post_layer_22,23,-5.25,3.0,3.0,8.25,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|1,head,intransitive,inchoative_frame_tomorrow,1,bad_to_good,bad,good,bring,speak, the,.,6,resid_post_layer_22,23,-2.125,2.999999761581421,2.999999761581421,5.125,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|4,head,intransitive,inchoative_frame_tomorrow,4,bad_to_good,bad,good,consume,emerge, the,.,6,resid_post_layer_22,23,-3.875,3.9375,3.9375,7.8125,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|5,head,intransitive,inchoative_frame_tomorrow,5,bad_to_good,bad,good,shoot,complain, the,.,6,resid_post_layer_22,23,-3.3125,0.75,0.75,4.0625,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|6,head,intransitive,inchoative_frame_tomorrow,6,bad_to_good,bad,good,promise,cooperate, the,.,6,resid_post_layer_22,23,-4.9375,0.8125,0.8125,5.75,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|9,head,intransitive,inchoative_frame_tomorrow,9,bad_to_good,bad,good,assure,compete, the,.,6,resid_post_layer_22,23,-1.625,2.499999761581421,2.499999761581421,4.125,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|10,head,intransitive,inchoative_frame_tomorrow,10,bad_to_good,bad,good,crowd,disagree, the,.,6,resid_post_layer_22,23,-5.625,1.125,1.125,6.75,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|11,head,intransitive,inchoative_frame_tomorrow,11,bad_to_good,bad,good,announce,occur, the,.,6,resid_post_layer_22,23,-3.875,3.125,3.125,7.0,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|0,head,intransitive,inchoative_frame_tomorrow,0,bad_to_good,bad,good,carry,differ, the,.,6,resid_post_layer_20,21,-5.25,3.0,3.0,8.25,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|1,head,intransitive,inchoative_frame_tomorrow,1,bad_to_good,bad,good,bring,speak, the,.,6,resid_post_layer_20,21,-2.125,2.999999761581421,2.999999761581421,5.125,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|4,head,intransitive,inchoative_frame_tomorrow,4,bad_to_good,bad,good,consume,emerge, the,.,6,resid_post_layer_20,21,-3.875,3.9375,3.9375,7.8125,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|5,head,intransitive,inchoative_frame_tomorrow,5,bad_to_good,bad,good,shoot,complain, the,.,6,resid_post_layer_20,21,-3.3125,0.75,0.75,4.0625,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|6,head,intransitive,inchoative_frame_tomorrow,6,bad_to_good,bad,good,promise,cooperate, the,.,6,resid_post_layer_20,21,-4.9375,0.8125,0.8125,5.75,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|9,head,intransitive,inchoative_frame_tomorrow,9,bad_to_good,bad,good,assure,compete, the,.,6,resid_post_layer_20,21,-1.625,2.499999761581421,2.499999761581421,4.125,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|10,head,intransitive,inchoative_frame_tomorrow,10,bad_to_good,bad,good,crowd,disagree, the,.,6,resid_post_layer_20,21,-5.625,1.125,1.125,6.75,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|11,head,intransitive,inchoative_frame_tomorrow,11,bad_to_good,bad,good,announce,occur, the,.,6,resid_post_layer_20,21,-3.875,3.125,3.125,7.0,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|12,head,intransitive,inchoative_frame_tomorrow,12,bad_to_good,bad,good,worship,collaborate, the,.,6,resid_post_layer_18,19,-0.5625,1.4375,1.4375,2.0,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|14,head,intransitive,inchoative_frame_tomorrow,14,bad_to_good,bad,good,export,persist, the,.,6,resid_post_layer_18,19,-2.5,1.625,1.625,4.125,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|16,head,intransitive,inchoative_frame_tomorrow,16,bad_to_good,bad,good,acquire,arise, the,.,6,resid_post_layer_18,19,-4.5,4.1875,4.1875,8.6875,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|22,head,intransitive,inchoative_frame_tomorrow,22,bad_to_good,bad,good,greet,zoom, the,.,6,resid_post_layer_18,19,-2.0625,3.875,3.875,5.9375,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|26,head,intransitive,inchoative_frame_tomorrow,26,bad_to_good,bad,good,reckon,pray, the,.,6,resid_post_layer_18,19,-0.9375002384185791,-0.1875,-0.1875,0.7500002384185791,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|28,head,intransitive,inchoative_frame_tomorrow,28,bad_to_good,bad,good,recruit,flee, the,.,6,resid_post_layer_18,19,-0.375,0.9375,0.9375,1.3125,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|30,head,intransitive,inchoative_frame_tomorrow,30,bad_to_good,bad,good,dare,adhere, the,.,6,resid_post_layer_18,19,-1.687500238418579,0.4375,0.4375,2.125000238418579,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|31,head,intransitive,inchoative_frame_tomorrow,31,bad_to_good,bad,good,define,prevail, the,.,6,resid_post_layer_18,19,-5.9375,3.125,3.125,9.0625,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|12,head,intransitive,inchoative_frame_tomorrow,12,bad_to_good,bad,good,worship,collaborate, the,.,6,resid_post_layer_19,20,-0.5625,1.4375,1.4375,2.0,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|14,head,intransitive,inchoative_frame_tomorrow,14,bad_to_good,bad,good,export,persist, the,.,6,resid_post_layer_19,20,-2.5,1.625,1.625,4.125,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|16,head,intransitive,inchoative_frame_tomorrow,16,bad_to_good,bad,good,acquire,arise, the,.,6,resid_post_layer_19,20,-4.5,4.1875,4.1875,8.6875,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|22,head,intransitive,inchoative_frame_tomorrow,22,bad_to_good,bad,good,greet,zoom, the,.,6,resid_post_layer_19,20,-2.0625,3.875,3.875,5.9375,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|26,head,intransitive,inchoative_frame_tomorrow,26,bad_to_good,bad,good,reckon,pray, the,.,6,resid_post_layer_19,20,-0.9375002384185791,-0.1875,-0.1875,0.7500002384185791,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|28,head,intransitive,inchoative_frame_tomorrow,28,bad_to_good,bad,good,recruit,flee, the,.,6,resid_post_layer_19,20,-0.375,0.9375,0.9375,1.3125,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|30,head,intransitive,inchoative_frame_tomorrow,30,bad_to_good,bad,good,dare,adhere, the,.,6,resid_post_layer_19,20,-1.687500238418579,0.4375,0.4375,2.125000238418579,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|31,head,intransitive,inchoative_frame_tomorrow,31,bad_to_good,bad,good,define,prevail, the,.,6,resid_post_layer_19,20,-5.9375,3.125,3.125,9.0625,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|12,head,intransitive,inchoative_frame_tomorrow,12,bad_to_good,bad,good,worship,collaborate, the,.,6,resid_post_layer_21,22,-0.5625,1.4375,1.4375,2.0,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|14,head,intransitive,inchoative_frame_tomorrow,14,bad_to_good,bad,good,export,persist, the,.,6,resid_post_layer_21,22,-2.5,1.625,1.625,4.125,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|16,head,intransitive,inchoative_frame_tomorrow,16,bad_to_good,bad,good,acquire,arise, the,.,6,resid_post_layer_21,22,-4.5,4.1875,4.1875,8.6875,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|22,head,intransitive,inchoative_frame_tomorrow,22,bad_to_good,bad,good,greet,zoom, the,.,6,resid_post_layer_21,22,-2.0625,3.875,3.875,5.9375,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|26,head,intransitive,inchoative_frame_tomorrow,26,bad_to_good,bad,good,reckon,pray, the,.,6,resid_post_layer_21,22,-0.9375002384185791,-0.1875,-0.1875,0.7500002384185791,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|28,head,intransitive,inchoative_frame_tomorrow,28,bad_to_good,bad,good,recruit,flee, the,.,6,resid_post_layer_21,22,-0.375,0.9375,0.9375,1.3125,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|30,head,intransitive,inchoative_frame_tomorrow,30,bad_to_good,bad,good,dare,adhere, the,.,6,resid_post_layer_21,22,-1.687500238418579,0.4375,0.4375,2.125000238418579,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|31,head,intransitive,inchoative_frame_tomorrow,31,bad_to_good,bad,good,define,prevail, the,.,6,resid_post_layer_21,22,-5.9375,3.125,3.125,9.0625,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|12,head,intransitive,inchoative_frame_tomorrow,12,bad_to_good,bad,good,worship,collaborate, the,.,6,resid_post_layer_16,17,-0.5625,1.4375,1.4375,2.0,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|14,head,intransitive,inchoative_frame_tomorrow,14,bad_to_good,bad,good,export,persist, the,.,6,resid_post_layer_16,17,-2.5,1.625,1.625,4.125,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|16,head,intransitive,inchoative_frame_tomorrow,16,bad_to_good,bad,good,acquire,arise, the,.,6,resid_post_layer_16,17,-4.5,4.1875,4.1875,8.6875,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|22,head,intransitive,inchoative_frame_tomorrow,22,bad_to_good,bad,good,greet,zoom, the,.,6,resid_post_layer_16,17,-2.0625,3.875,3.875,5.9375,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|26,head,intransitive,inchoative_frame_tomorrow,26,bad_to_good,bad,good,reckon,pray, the,.,6,resid_post_layer_16,17,-0.9375002384185791,-0.1875,-0.1875,0.7500002384185791,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|28,head,intransitive,inchoative_frame_tomorrow,28,bad_to_good,bad,good,recruit,flee, the,.,6,resid_post_layer_16,17,-0.375,0.9375,0.9375,1.3125,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|30,head,intransitive,inchoative_frame_tomorrow,30,bad_to_good,bad,good,dare,adhere, the,.,6,resid_post_layer_16,17,-1.687500238418579,0.4375,0.4375,2.125000238418579,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|31,head,intransitive,inchoative_frame_tomorrow,31,bad_to_good,bad,good,define,prevail, the,.,6,resid_post_layer_16,17,-5.9375,3.125,3.125,9.0625,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|12,head,intransitive,inchoative_frame_tomorrow,12,bad_to_good,bad,good,worship,collaborate, the,.,6,resid_post_layer_22,23,-0.5625,1.4375,1.4375,2.0,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|14,head,intransitive,inchoative_frame_tomorrow,14,bad_to_good,bad,good,export,persist, the,.,6,resid_post_layer_22,23,-2.5,1.625,1.625,4.125,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|16,head,intransitive,inchoative_frame_tomorrow,16,bad_to_good,bad,good,acquire,arise, the,.,6,resid_post_layer_22,23,-4.5,4.1875,4.1875,8.6875,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|22,head,intransitive,inchoative_frame_tomorrow,22,bad_to_good,bad,good,greet,zoom, the,.,6,resid_post_layer_22,23,-2.0625,3.875,3.875,5.9375,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|26,head,intransitive,inchoative_frame_tomorrow,26,bad_to_good,bad,good,reckon,pray, the,.,6,resid_post_layer_22,23,-0.9375002384185791,-0.1875,-0.1875,0.7500002384185791,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|28,head,intransitive,inchoative_frame_tomorrow,28,bad_to_good,bad,good,recruit,flee, the,.,6,resid_post_layer_22,23,-0.375,0.9375,0.9375,1.3125,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|30,head,intransitive,inchoative_frame_tomorrow,30,bad_to_good,bad,good,dare,adhere, the,.,6,resid_post_layer_22,23,-1.687500238418579,0.4375,0.4375,2.125000238418579,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|31,head,intransitive,inchoative_frame_tomorrow,31,bad_to_good,bad,good,define,prevail, the,.,6,resid_post_layer_22,23,-5.9375,3.125,3.125,9.0625,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|12,head,intransitive,inchoative_frame_tomorrow,12,bad_to_good,bad,good,worship,collaborate, the,.,6,resid_post_layer_20,21,-0.5625,1.4375,1.4375,2.0,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|14,head,intransitive,inchoative_frame_tomorrow,14,bad_to_good,bad,good,export,persist, the,.,6,resid_post_layer_20,21,-2.5,1.625,1.625,4.125,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|16,head,intransitive,inchoative_frame_tomorrow,16,bad_to_good,bad,good,acquire,arise, the,.,6,resid_post_layer_20,21,-4.5,4.1875,4.1875,8.6875,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|22,head,intransitive,inchoative_frame_tomorrow,22,bad_to_good,bad,good,greet,zoom, the,.,6,resid_post_layer_20,21,-2.0625,3.875,3.875,5.9375,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|26,head,intransitive,inchoative_frame_tomorrow,26,bad_to_good,bad,good,reckon,pray, the,.,6,resid_post_layer_20,21,-0.9375002384185791,-0.1875,-0.1875,0.7500002384185791,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|28,head,intransitive,inchoative_frame_tomorrow,28,bad_to_good,bad,good,recruit,flee, the,.,6,resid_post_layer_20,21,-0.375,0.9375,0.9375,1.3125,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|30,head,intransitive,inchoative_frame_tomorrow,30,bad_to_good,bad,good,dare,adhere, the,.,6,resid_post_layer_20,21,-1.687500238418579,0.4375,0.4375,2.125000238418579,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|31,head,intransitive,inchoative_frame_tomorrow,31,bad_to_good,bad,good,define,prevail, the,.,6,resid_post_layer_20,21,-5.9375,3.125,3.125,9.0625,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|40,head,intransitive,inchoative_frame_tomorrow,40,bad_to_good,bad,good,tax,arrive, the,.,6,resid_post_layer_18,19,-5.75,1.0,1.0,6.75,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|40,head,intransitive,inchoative_frame_tomorrow,40,bad_to_good,bad,good,tax,arrive, the,.,6,resid_post_layer_19,20,-5.75,1.0,1.0,6.75,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|40,head,intransitive,inchoative_frame_tomorrow,40,bad_to_good,bad,good,tax,arrive, the,.,6,resid_post_layer_21,22,-5.75,1.0,1.0,6.75,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|40,head,intransitive,inchoative_frame_tomorrow,40,bad_to_good,bad,good,tax,arrive, the,.,6,resid_post_layer_16,17,-5.75,1.0,1.0,6.75,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|40,head,intransitive,inchoative_frame_tomorrow,40,bad_to_good,bad,good,tax,arrive, the,.,6,resid_post_layer_22,23,-5.75,1.0,1.0,6.75,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|40,head,intransitive,inchoative_frame_tomorrow,40,bad_to_good,bad,good,tax,arrive, the,.,6,resid_post_layer_20,21,-5.75,1.0,1.0,6.75,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|0,head,intransitive,inchoative_frame_tomorrow,0,good_to_bad,good,bad,differ,carry,., the,6,resid_post_layer_18,19,-3.0,5.25,5.25,8.25,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|1,head,intransitive,inchoative_frame_tomorrow,1,good_to_bad,good,bad,speak,bring,., the,6,resid_post_layer_18,19,-2.999999761581421,2.125,2.125,5.125,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|4,head,intransitive,inchoative_frame_tomorrow,4,good_to_bad,good,bad,emerge,consume,., the,6,resid_post_layer_18,19,-3.9375,3.875,3.875,7.8125,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|5,head,intransitive,inchoative_frame_tomorrow,5,good_to_bad,good,bad,complain,shoot,., the,6,resid_post_layer_18,19,-0.75,3.3125,3.3125,4.0625,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|6,head,intransitive,inchoative_frame_tomorrow,6,good_to_bad,good,bad,cooperate,promise,., the,6,resid_post_layer_18,19,-0.8125,4.9375,4.9375,5.75,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|9,head,intransitive,inchoative_frame_tomorrow,9,good_to_bad,good,bad,compete,assure,., the,6,resid_post_layer_18,19,-2.499999761581421,1.625,1.625,4.125,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|10,head,intransitive,inchoative_frame_tomorrow,10,good_to_bad,good,bad,disagree,crowd,., the,6,resid_post_layer_18,19,-1.125,5.625,5.625,6.75,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|11,head,intransitive,inchoative_frame_tomorrow,11,good_to_bad,good,bad,occur,announce,., the,6,resid_post_layer_18,19,-3.125,3.875,3.875,7.0,1.0
EleutherAI/pythia-1.4b,head|intransitive|inchoative_frame_tomorrow|0,head,intransitive,inchoative_frame_tomorrow,0,good_to_bad,good,bad,differ,carry,., the,6,resid_post_layer_19,20,-3.0,5.25,5.25,8.25,1.0
