model,pair_key,regime,subtask,template_id,source_idx,direction,clean_side,corrupt_side,clean_verb,corrupt_verb,clean_target,corrupt_target,anchor_token_index,site,site_index,corrupt_metric,patched_metric,clean_metric,exact_effect,normalized_effect
EleutherAI/pythia-1.4b,head|causative|object_frame|3,head,causative,object_frame,3,bad_to_good,bad,good,descend,refuse,., the,7,resid_post_layer_23,24,-2.75,-3.937500238418579,-4.0625,-1.187500238418579,0.9047620864141555
EleutherAI/pythia-1.4b,head|causative|object_frame|4,head,causative,object_frame,4,bad_to_good,bad,good,react,bake,., the,7,resid_post_layer_23,24,-7.1875,-1.0625,-1.1875,6.125,1.0208333333333333
EleutherAI/pythia-1.4b,head|causative|object_frame|5,head,causative,object_frame,5,bad_to_good,bad,good,zoom,engage,., the,7,resid_post_layer_23,24,-6.5,-4.875,-4.8125,1.625,0.9629629629629629
EleutherAI/pythia-1.4b,head|causative|object_frame|6,head,causative,object_frame,6,bad_to_good,bad,good,appear,regain,., the,7,resid_post_layer_23,24,-7.28125,2.0625,1.5625,9.34375,1.0565371024734982
EleutherAI/pythia-1.4b,head|causative|object_frame|8,head,causative,object_frame,8,bad_to_good,bad,good,interact,accommodate,., the,7,resid_post_layer_23,24,-5.625,-2.4375,-2.500000476837158,3.1875,1.0200001556396723
EleutherAI/pythia-1.4b,head|causative|object_frame|0,head,causative,object_frame,0,bad_to_good,bad,good,arrive,equip,., the,7,resid_post_layer_16,17,-8.59375,2.4375,2.4375,11.03125,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|1,head,causative,object_frame,1,bad_to_good,bad,good,arise,conduct,., the,7,resid_post_layer_16,17,-8.5625,0.25,0.25,8.8125,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|2,head,causative,object_frame,2,bad_to_good,bad,good,expire,implement,., the,7,resid_post_layer_16,17,-8.1875,-1.125,-1.125,7.0625,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|3,head,causative,object_frame,3,bad_to_good,bad,good,descend,refuse,., the,7,resid_post_layer_16,17,-2.75,-4.0625,-4.0625,-1.3125,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|4,head,causative,object_frame,4,bad_to_good,bad,good,react,bake,., the,7,resid_post_layer_16,17,-7.1875,-1.1875,-1.1875,6.0,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|5,head,causative,object_frame,5,bad_to_good,bad,good,zoom,engage,., the,7,resid_post_layer_16,17,-6.5,-4.8125,-4.8125,1.6875,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|6,head,causative,object_frame,6,bad_to_good,bad,good,appear,regain,., the,7,resid_post_layer_16,17,-7.28125,1.5625,1.5625,8.84375,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|8,head,causative,object_frame,8,bad_to_good,bad,good,interact,accommodate,., the,7,resid_post_layer_16,17,-5.625,-2.500000476837158,-2.500000476837158,3.124999523162842,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|10,head,causative,object_frame,10,bad_to_good,bad,good,adhere,calm,., the,7,resid_post_layer_21,22,-7.687499523162842,-8.5,-8.5,-0.8125004768371582,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|11,head,causative,object_frame,11,bad_to_good,bad,good,occur,nurse,., the,7,resid_post_layer_21,22,-6.71875,-1.375,-1.375,5.34375,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|12,head,causative,object_frame,12,bad_to_good,bad,good,elaborate,obscure,., the,7,resid_post_layer_21,22,-8.625,-1.9375,-1.9375,6.6875,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|13,head,causative,object_frame,13,bad_to_good,bad,good,speak,compensate,., the,7,resid_post_layer_21,22,-5.1875,-2.0,-2.0,3.1875,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|15,head,causative,object_frame,15,bad_to_good,bad,good,exist,cloak,., the,7,resid_post_layer_21,22,-5.125,1.1875,1.1875,6.3125,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|17,head,causative,object_frame,17,bad_to_good,bad,good,pray,explore,., the,7,resid_post_layer_21,22,-6.125,0.5,0.5,6.625,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|18,head,causative,object_frame,18,bad_to_good,bad,good,respond,exhibit,., the,7,resid_post_layer_21,22,-6.15625,0.4375,0.4375,6.59375,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|19,head,causative,object_frame,19,bad_to_good,bad,good,thrive,settle,., the,7,resid_post_layer_21,22,-5.0625,1.875,1.875,6.9375,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|10,head,causative,object_frame,10,bad_to_good,bad,good,adhere,calm,., the,7,resid_post_layer_22,23,-7.687499523162842,-8.5,-8.5,-0.8125004768371582,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|11,head,causative,object_frame,11,bad_to_good,bad,good,occur,nurse,., the,7,resid_post_layer_22,23,-6.71875,-1.375,-1.375,5.34375,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|12,head,causative,object_frame,12,bad_to_good,bad,good,elaborate,obscure,., the,7,resid_post_layer_22,23,-8.625,-1.9375,-1.9375,6.6875,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|13,head,causative,object_frame,13,bad_to_good,bad,good,speak,compensate,., the,7,resid_post_layer_22,23,-5.1875,-2.0,-2.0,3.1875,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|15,head,causative,object_frame,15,bad_to_good,bad,good,exist,cloak,., the,7,resid_post_layer_22,23,-5.125,1.1875,1.1875,6.3125,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|17,head,causative,object_frame,17,bad_to_good,bad,good,pray,explore,., the,7,resid_post_layer_22,23,-6.125,0.5,0.5,6.625,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|18,head,causative,object_frame,18,bad_to_good,bad,good,respond,exhibit,., the,7,resid_post_layer_22,23,-6.15625,0.4375,0.4375,6.59375,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|19,head,causative,object_frame,19,bad_to_good,bad,good,thrive,settle,., the,7,resid_post_layer_22,23,-5.0625,1.875,1.875,6.9375,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|10,head,causative,object_frame,10,bad_to_good,bad,good,adhere,calm,., the,7,resid_post_layer_20,21,-7.687499523162842,-8.5,-8.5,-0.8125004768371582,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|11,head,causative,object_frame,11,bad_to_good,bad,good,occur,nurse,., the,7,resid_post_layer_20,21,-6.71875,-1.375,-1.375,5.34375,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|12,head,causative,object_frame,12,bad_to_good,bad,good,elaborate,obscure,., the,7,resid_post_layer_20,21,-8.625,-1.9375,-1.9375,6.6875,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|13,head,causative,object_frame,13,bad_to_good,bad,good,speak,compensate,., the,7,resid_post_layer_20,21,-5.1875,-2.0,-2.0,3.1875,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|15,head,causative,object_frame,15,bad_to_good,bad,good,exist,cloak,., the,7,resid_post_layer_20,21,-5.125,1.1875,1.1875,6.3125,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|17,head,causative,object_frame,17,bad_to_good,bad,good,pray,explore,., the,7,resid_post_layer_20,21,-6.125,0.5,0.5,6.625,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|18,head,causative,object_frame,18,bad_to_good,bad,good,respond,exhibit,., the,7,resid_post_layer_20,21,-6.15625,0.4375,0.4375,6.59375,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|19,head,causative,object_frame,19,bad_to_good,bad,good,thrive,settle,., the,7,resid_post_layer_20,21,-5.0625,1.875,1.875,6.9375,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|10,head,causative,object_frame,10,bad_to_good,bad,good,adhere,calm,., the,7,resid_post_layer_19,20,-7.687499523162842,-8.5,-8.5,-0.8125004768371582,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|11,head,causative,object_frame,11,bad_to_good,bad,good,occur,nurse,., the,7,resid_post_layer_19,20,-6.71875,-1.375,-1.375,5.34375,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|12,head,causative,object_frame,12,bad_to_good,bad,good,elaborate,obscure,., the,7,resid_post_layer_19,20,-8.625,-1.9375,-1.9375,6.6875,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|13,head,causative,object_frame,13,bad_to_good,bad,good,speak,compensate,., the,7,resid_post_layer_19,20,-5.1875,-2.0,-2.0,3.1875,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|15,head,causative,object_frame,15,bad_to_good,bad,good,exist,cloak,., the,7,resid_post_layer_19,20,-5.125,1.1875,1.1875,6.3125,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|17,head,causative,object_frame,17,bad_to_good,bad,good,pray,explore,., the,7,resid_post_layer_19,20,-6.125,0.5,0.5,6.625,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|18,head,causative,object_frame,18,bad_to_good,bad,good,respond,exhibit,., the,7,resid_post_layer_19,20,-6.15625,0.4375,0.4375,6.59375,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|19,head,causative,object_frame,19,bad_to_good,bad,good,thrive,settle,., the,7,resid_post_layer_19,20,-5.0625,1.875,1.875,6.9375,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|10,head,causative,object_frame,10,bad_to_good,bad,good,adhere,calm,., the,7,resid_post_layer_23,24,-7.687499523162842,-8.59375,-8.5,-0.9062504768371582,1.1153845476681357
EleutherAI/pythia-1.4b,head|causative|object_frame|11,head,causative,object_frame,11,bad_to_good,bad,good,occur,nurse,., the,7,resid_post_layer_23,24,-6.71875,-1.124999761581421,-1.375,5.59375,1.0467836257309941
EleutherAI/pythia-1.4b,head|causative|object_frame|12,head,causative,object_frame,12,bad_to_good,bad,good,elaborate,obscure,., the,7,resid_post_layer_23,24,-8.625,-1.874999761581421,-1.9375,6.75,1.0093457943925233
EleutherAI/pythia-1.4b,head|causative|object_frame|13,head,causative,object_frame,13,bad_to_good,bad,good,speak,compensate,., the,7,resid_post_layer_23,24,-5.1875,-1.9375,-2.0,3.25,1.0196078431372548
EleutherAI/pythia-1.4b,head|causative|object_frame|15,head,causative,object_frame,15,bad_to_good,bad,good,exist,cloak,., the,7,resid_post_layer_23,24,-5.125,1.5,1.1875,6.625,1.0495049504950495
EleutherAI/pythia-1.4b,head|causative|object_frame|17,head,causative,object_frame,17,bad_to_good,bad,good,pray,explore,., the,7,resid_post_layer_23,24,-6.125,0.625,0.5,6.75,1.0188679245283019
EleutherAI/pythia-1.4b,head|causative|object_frame|18,head,causative,object_frame,18,bad_to_good,bad,good,respond,exhibit,., the,7,resid_post_layer_23,24,-6.15625,0.625,0.4375,6.78125,1.028436018957346
EleutherAI/pythia-1.4b,head|causative|object_frame|19,head,causative,object_frame,19,bad_to_good,bad,good,thrive,settle,., the,7,resid_post_layer_23,24,-5.0625,2.3125,1.875,7.375,1.063063063063063
EleutherAI/pythia-1.4b,head|causative|object_frame|10,head,causative,object_frame,10,bad_to_good,bad,good,adhere,calm,., the,7,resid_post_layer_16,17,-7.687499523162842,-8.5,-8.5,-0.8125004768371582,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|11,head,causative,object_frame,11,bad_to_good,bad,good,occur,nurse,., the,7,resid_post_layer_16,17,-6.71875,-1.375,-1.375,5.34375,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|12,head,causative,object_frame,12,bad_to_good,bad,good,elaborate,obscure,., the,7,resid_post_layer_16,17,-8.625,-1.9375,-1.9375,6.6875,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|13,head,causative,object_frame,13,bad_to_good,bad,good,speak,compensate,., the,7,resid_post_layer_16,17,-5.1875,-2.0,-2.0,3.1875,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|15,head,causative,object_frame,15,bad_to_good,bad,good,exist,cloak,., the,7,resid_post_layer_16,17,-5.125,1.1875,1.1875,6.3125,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|17,head,causative,object_frame,17,bad_to_good,bad,good,pray,explore,., the,7,resid_post_layer_16,17,-6.125,0.5,0.5,6.625,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|18,head,causative,object_frame,18,bad_to_good,bad,good,respond,exhibit,., the,7,resid_post_layer_16,17,-6.15625,0.4375,0.4375,6.59375,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|19,head,causative,object_frame,19,bad_to_good,bad,good,thrive,settle,., the,7,resid_post_layer_16,17,-5.0625,1.875,1.875,6.9375,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|21,head,causative,object_frame,21,bad_to_good,bad,good,disappear,lace,., the,7,resid_post_layer_21,22,-8.625,2.624999761581421,2.624999761581421,11.25,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|25,head,causative,object_frame,25,bad_to_good,bad,good,agree,incorporate,., the,7,resid_post_layer_21,22,-7.4375,-1.125,-1.125,6.3125,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|26,head,causative,object_frame,26,bad_to_good,bad,good,differ,assist,., the,7,resid_post_layer_21,22,-5.8125,-0.4375,-0.4375,5.375,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|28,head,causative,object_frame,28,bad_to_good,bad,good,complain,ask,., the,7,resid_post_layer_21,22,-7.84375,-0.25,-0.25,7.59375,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|21,head,causative,object_frame,21,bad_to_good,bad,good,disappear,lace,., the,7,resid_post_layer_22,23,-8.625,2.624999761581421,2.624999761581421,11.25,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|25,head,causative,object_frame,25,bad_to_good,bad,good,agree,incorporate,., the,7,resid_post_layer_22,23,-7.4375,-1.125,-1.125,6.3125,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|26,head,causative,object_frame,26,bad_to_good,bad,good,differ,assist,., the,7,resid_post_layer_22,23,-5.8125,-0.4375,-0.4375,5.375,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|28,head,causative,object_frame,28,bad_to_good,bad,good,complain,ask,., the,7,resid_post_layer_22,23,-7.84375,-0.25,-0.25,7.59375,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|21,head,causative,object_frame,21,bad_to_good,bad,good,disappear,lace,., the,7,resid_post_layer_20,21,-8.625,2.624999761581421,2.624999761581421,11.25,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|25,head,causative,object_frame,25,bad_to_good,bad,good,agree,incorporate,., the,7,resid_post_layer_20,21,-7.4375,-1.125,-1.125,6.3125,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|26,head,causative,object_frame,26,bad_to_good,bad,good,differ,assist,., the,7,resid_post_layer_20,21,-5.8125,-0.4375,-0.4375,5.375,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|28,head,causative,object_frame,28,bad_to_good,bad,good,complain,ask,., the,7,resid_post_layer_20,21,-7.84375,-0.25,-0.25,7.59375,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|21,head,causative,object_frame,21,bad_to_good,bad,good,disappear,lace,., the,7,resid_post_layer_19,20,-8.625,2.624999761581421,2.624999761581421,11.25,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|25,head,causative,object_frame,25,bad_to_good,bad,good,agree,incorporate,., the,7,resid_post_layer_19,20,-7.4375,-1.125,-1.125,6.3125,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|26,head,causative,object_frame,26,bad_to_good,bad,good,differ,assist,., the,7,resid_post_layer_19,20,-5.8125,-0.4375,-0.4375,5.375,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|28,head,causative,object_frame,28,bad_to_good,bad,good,complain,ask,., the,7,resid_post_layer_19,20,-7.84375,-0.25,-0.25,7.59375,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|21,head,causative,object_frame,21,bad_to_good,bad,good,disappear,lace,., the,7,resid_post_layer_23,24,-8.625,3.062499761581421,2.624999761581421,11.6875,1.038888888888889
EleutherAI/pythia-1.4b,head|causative|object_frame|25,head,causative,object_frame,25,bad_to_good,bad,good,agree,incorporate,., the,7,resid_post_layer_23,24,-7.4375,-1.125,-1.125,6.3125,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|26,head,causative,object_frame,26,bad_to_good,bad,good,differ,assist,., the,7,resid_post_layer_23,24,-5.8125,-0.25,-0.4375,5.5625,1.0348837209302326
EleutherAI/pythia-1.4b,head|causative|object_frame|28,head,causative,object_frame,28,bad_to_good,bad,good,complain,ask,., the,7,resid_post_layer_23,24,-7.84375,-0.125,-0.25,7.71875,1.0164609053497942
EleutherAI/pythia-1.4b,head|causative|object_frame|21,head,causative,object_frame,21,bad_to_good,bad,good,disappear,lace,., the,7,resid_post_layer_16,17,-8.625,2.624999761581421,2.624999761581421,11.25,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|25,head,causative,object_frame,25,bad_to_good,bad,good,agree,incorporate,., the,7,resid_post_layer_16,17,-7.4375,-1.125,-1.125,6.3125,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|26,head,causative,object_frame,26,bad_to_good,bad,good,differ,assist,., the,7,resid_post_layer_16,17,-5.8125,-0.4375,-0.4375,5.375,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|28,head,causative,object_frame,28,bad_to_good,bad,good,complain,ask,., the,7,resid_post_layer_16,17,-7.84375,-0.25,-0.25,7.59375,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|0,head,causative,object_frame,0,good_to_bad,good,bad,equip,arrive, the,.,7,resid_post_layer_21,22,-2.4375,8.59375,8.59375,11.03125,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|1,head,causative,object_frame,1,good_to_bad,good,bad,conduct,arise, the,.,7,resid_post_layer_21,22,-0.25,8.5625,8.5625,8.8125,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|2,head,causative,object_frame,2,good_to_bad,good,bad,implement,expire, the,.,7,resid_post_layer_21,22,1.125,8.1875,8.1875,7.0625,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|3,head,causative,object_frame,3,good_to_bad,good,bad,refuse,descend, the,.,7,resid_post_layer_21,22,4.0625,2.75,2.75,-1.3125,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|4,head,causative,object_frame,4,good_to_bad,good,bad,bake,react, the,.,7,resid_post_layer_21,22,1.1875,7.1875,7.1875,6.0,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|5,head,causative,object_frame,5,good_to_bad,good,bad,engage,zoom, the,.,7,resid_post_layer_21,22,4.8125,6.5,6.5,1.6875,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|6,head,causative,object_frame,6,good_to_bad,good,bad,regain,appear, the,.,7,resid_post_layer_21,22,-1.5625,7.28125,7.28125,8.84375,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|8,head,causative,object_frame,8,good_to_bad,good,bad,accommodate,interact, the,.,7,resid_post_layer_21,22,2.500000476837158,5.625,5.625,3.124999523162842,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|0,head,causative,object_frame,0,good_to_bad,good,bad,equip,arrive, the,.,7,resid_post_layer_22,23,-2.4375,8.59375,8.59375,11.03125,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|1,head,causative,object_frame,1,good_to_bad,good,bad,conduct,arise, the,.,7,resid_post_layer_22,23,-0.25,8.5625,8.5625,8.8125,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|2,head,causative,object_frame,2,good_to_bad,good,bad,implement,expire, the,.,7,resid_post_layer_22,23,1.125,8.1875,8.1875,7.0625,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|3,head,causative,object_frame,3,good_to_bad,good,bad,refuse,descend, the,.,7,resid_post_layer_22,23,4.0625,2.75,2.75,-1.3125,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|4,head,causative,object_frame,4,good_to_bad,good,bad,bake,react, the,.,7,resid_post_layer_22,23,1.1875,7.1875,7.1875,6.0,1.0
EleutherAI/pythia-1.4b,head|causative|object_frame|5,head,causative,object_frame,5,good_to_bad,good,bad,engage,zoom, the,.,7,resid_post_layer_22,23,4.8125,6.5,6.5,1.6875,1.0
