alignment_status,frame,full_context,full_context_token_count,intervention_anchor,lead_subjects,lemma,n_leads,priming_text,probe_form_token_count,probe_form_token_ids,probe_form_token_pieces,probe_subject,probe_subject_animacy,probe_surface,probe_text,probe_token_count,row_id,stem_index,tokenizer_model,verb_final_tok_idx,scored_token_index,p_object_raw,p_period,p_object_vs_period
aligned,T+,"In the lab, the artist gleeshived the vase. During the check, the door gleeshived the box. After the visit, the worker gleeshived the cup. During the trial, the paper will gleeshiv",47,verb_final_subtoken,"[{'animacy': 'animate', 'object': 'vase', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': 'box', 'subject': 'door'}, {'animacy': 'animate', 'object': 'cup', 'subject': 'worker'}]",gleeshiv,3,"In the lab, the artist gleeshived the vase. During the check, the door gleeshived the box. After the visit, the worker gleeshived the cup.",3,"[20786, 15897, 400]","['Ġgle', 'esh', 'iv']",paper,inanimate, gleeshiv,"During the trial, the paper will gleeshiv",10,nonce|0005|gleeshiv|T+,5,EleutherAI/pythia-1.4b,46,46,0.05209125205874443,0.007868985645473003,0.868763267993927
aligned,T-,"In the lab, the door gleeshived. During the check, the worker gleeshived. After the visit, the glass gleeshived. During the trial, the paper will gleeshiv",40,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': '', 'subject': 'door'}, {'animacy': 'animate', 'object': '', 'subject': 'worker'}, {'animacy': 'inanimate', 'object': '', 'subject': 'glass'}]",gleeshiv,3,"In the lab, the door gleeshived. During the check, the worker gleeshived. After the visit, the glass gleeshived.",3,"[20786, 15897, 400]","['Ġgle', 'esh', 'iv']",paper,inanimate, gleeshiv,"During the trial, the paper will gleeshiv",10,nonce|0005|gleeshiv|T-,5,EleutherAI/pythia-1.4b,39,39,0.026872754096984863,0.061677273362874985,0.30347537994384766
aligned,T+,"In the lab, the worker nuduped the vase. During the check, the glass nuduped the box. After the visit, the teacher nuduped the cup. During the trial, the shirt will nudup",46,verb_final_subtoken,"[{'animacy': 'animate', 'object': 'vase', 'subject': 'worker'}, {'animacy': 'inanimate', 'object': 'box', 'subject': 'glass'}, {'animacy': 'animate', 'object': 'cup', 'subject': 'teacher'}]",nudup,3,"In the lab, the worker nuduped the vase. During the check, the glass nuduped the box. After the visit, the teacher nuduped the cup.",2,"[34408, 484]","['Ġnud', 'up']",shirt,inanimate, nudup,"During the trial, the shirt will nudup",9,nonce|0006|nudup|T+,6,EleutherAI/pythia-1.4b,45,45,0.6137135624885559,0.0031335989478975534,0.9949199557304382
aligned,T-,"In the lab, the glass nuduped. During the check, the teacher nuduped. After the visit, the rope nuduped. During the trial, the shirt will nudup",39,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': '', 'subject': 'glass'}, {'animacy': 'animate', 'object': '', 'subject': 'teacher'}, {'animacy': 'inanimate', 'object': '', 'subject': 'rope'}]",nudup,3,"In the lab, the glass nuduped. During the check, the teacher nuduped. After the visit, the rope nuduped.",2,"[34408, 484]","['Ġnud', 'up']",shirt,inanimate, nudup,"During the trial, the shirt will nudup",9,nonce|0006|nudup|T-,6,EleutherAI/pythia-1.4b,38,38,0.009927052073180676,0.18627174198627472,0.05059690773487091
aligned,T+,"In the lab, the door bekuped the lock. During the check, the worker bekuped the towel. After the visit, the glass bekuped the vase. During the trial, the driver will bekup",46,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': 'lock', 'subject': 'door'}, {'animacy': 'animate', 'object': 'towel', 'subject': 'worker'}, {'animacy': 'inanimate', 'object': 'vase', 'subject': 'glass'}]",bekup,3,"In the lab, the door bekuped the lock. During the check, the worker bekuped the towel. After the visit, the glass bekuped the vase.",2,"[44424, 484]","['Ġbek', 'up']",driver,animate, bekup,"During the trial, the driver will bekup",9,nonce|0007|bekup|T+,7,EleutherAI/pythia-1.4b,45,45,0.11581921577453613,0.0028414602857083082,0.9760538935661316
aligned,T-,"In the lab, the teacher bekuped. During the check, the rope bekuped. After the visit, the artist bekuped. During the trial, the driver will bekup",39,verb_final_subtoken,"[{'animacy': 'animate', 'object': '', 'subject': 'teacher'}, {'animacy': 'inanimate', 'object': '', 'subject': 'rope'}, {'animacy': 'animate', 'object': '', 'subject': 'artist'}]",bekup,3,"In the lab, the teacher bekuped. During the check, the rope bekuped. After the visit, the artist bekuped.",2,"[44424, 484]","['Ġbek', 'up']",driver,animate, bekup,"During the trial, the driver will bekup",9,nonce|0007|bekup|T-,7,EleutherAI/pythia-1.4b,38,38,0.0023836747277528048,0.018719924613833427,0.11295109242200851
aligned,T+,"In the lab, the glass bipumed the rope. During the check, the teacher bipumed the lock. After the visit, the rope bipumed the towel. Tomorrow, the paper will bipum",40,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': 'rope', 'subject': 'glass'}, {'animacy': 'animate', 'object': 'lock', 'subject': 'teacher'}, {'animacy': 'inanimate', 'object': 'towel', 'subject': 'rope'}]",bipum,3,"In the lab, the glass bipumed the rope. During the check, the teacher bipumed the lock. After the visit, the rope bipumed the towel.",2,"[15086, 360]","['Ġbip', 'um']",paper,inanimate, bipum,"Tomorrow, the paper will bipum",7,nonce|0008|bipum|T+,8,EleutherAI/pythia-1.4b,39,39,0.6416679620742798,0.041228968650102615,0.9396263957023621
aligned,T-,"In the lab, the rope bipumed. During the check, the artist bipumed. After the visit, the door bipumed. Tomorrow, the paper will bipum",34,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': '', 'subject': 'rope'}, {'animacy': 'animate', 'object': '', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': '', 'subject': 'door'}]",bipum,3,"In the lab, the rope bipumed. During the check, the artist bipumed. After the visit, the door bipumed.",2,"[15086, 360]","['Ġbip', 'um']",paper,inanimate, bipum,"Tomorrow, the paper will bipum",7,nonce|0008|bipum|T-,8,EleutherAI/pythia-1.4b,33,33,0.12139277905225754,0.32195138931274414,0.27381160855293274
aligned,T+,"In the lab, the teacher tobived the towel. During the check, the rope tobived the vase. After the visit, the artist tobived the box. Tomorrow, the paper will tobiv",41,verb_final_subtoken,"[{'animacy': 'animate', 'object': 'towel', 'subject': 'teacher'}, {'animacy': 'inanimate', 'object': 'vase', 'subject': 'rope'}, {'animacy': 'animate', 'object': 'box', 'subject': 'artist'}]",tobiv,3,"In the lab, the teacher tobived the towel. During the check, the rope tobived the vase. After the visit, the artist tobived the box.",2,"[15485, 400]","['Ġtob', 'iv']",paper,inanimate, tobiv,"Tomorrow, the paper will tobiv",7,nonce|0009|tobiv|T+,9,EleutherAI/pythia-1.4b,40,40,0.03840962424874306,0.011386688798666,0.771334707736969
aligned,T-,"In the lab, the rope tobived. During the check, the artist tobived. After the visit, the door tobived. Tomorrow, the paper will tobiv",34,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': '', 'subject': 'rope'}, {'animacy': 'animate', 'object': '', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': '', 'subject': 'door'}]",tobiv,3,"In the lab, the rope tobived. During the check, the artist tobived. After the visit, the door tobived.",2,"[15485, 400]","['Ġtob', 'iv']",paper,inanimate, tobiv,"Tomorrow, the paper will tobiv",7,nonce|0009|tobiv|T-,9,EleutherAI/pythia-1.4b,33,33,0.013232930563390255,0.05887405201792717,0.18351802229881287
aligned,T+,"In the lab, the worker kekomed the box. During the check, the glass kekomed the cup. After the visit, the teacher kekomed the plate. During the trial, the driver will kekom",45,verb_final_subtoken,"[{'animacy': 'animate', 'object': 'box', 'subject': 'worker'}, {'animacy': 'inanimate', 'object': 'cup', 'subject': 'glass'}, {'animacy': 'animate', 'object': 'plate', 'subject': 'teacher'}]",kekom,3,"In the lab, the worker kekomed the box. During the check, the glass kekomed the cup. After the visit, the teacher kekomed the plate.",2,"[1058, 21971]","['Ġke', 'kom']",driver,animate, kekom,"During the trial, the driver will kekom",9,nonce|0010|kekom|T+,10,EleutherAI/pythia-1.4b,44,44,0.7557922005653381,0.021606553345918655,0.9722065925598145
aligned,T-,"In the lab, the artist kekomed. During the check, the door kekomed. After the visit, the worker kekomed. During the trial, the driver will kekom",39,verb_final_subtoken,"[{'animacy': 'animate', 'object': '', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': '', 'subject': 'door'}, {'animacy': 'animate', 'object': '', 'subject': 'worker'}]",kekom,3,"In the lab, the artist kekomed. During the check, the door kekomed. After the visit, the worker kekomed.",2,"[1058, 21971]","['Ġke', 'kom']",driver,animate, kekom,"During the trial, the driver will kekom",9,nonce|0010|kekom|T-,10,EleutherAI/pythia-1.4b,38,38,0.009528730064630508,0.5857744812965393,0.01600651443004608
aligned,T+,"In the lab, the artist fevived the toy. During the check, the door fevived the rope. After the visit, the worker fevived the lock. Later today, the shirt will feviv",44,verb_final_subtoken,"[{'animacy': 'animate', 'object': 'toy', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': 'rope', 'subject': 'door'}, {'animacy': 'animate', 'object': 'lock', 'subject': 'worker'}]",feviv,3,"In the lab, the artist fevived the toy. During the check, the door fevived the rope. After the visit, the worker fevived the lock.",2,"[704, 40418]","['Ġfe', 'viv']",shirt,inanimate, feviv,"Later today, the shirt will feviv",8,nonce|0011|feviv|T+,11,EleutherAI/pythia-1.4b,43,43,0.1756572425365448,0.00426687765866518,0.9762851595878601
aligned,T-,"In the lab, the door fevived. During the check, the worker fevived. After the visit, the glass fevived. Later today, the shirt will feviv",38,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': '', 'subject': 'door'}, {'animacy': 'animate', 'object': '', 'subject': 'worker'}, {'animacy': 'inanimate', 'object': '', 'subject': 'glass'}]",feviv,3,"In the lab, the door fevived. During the check, the worker fevived. After the visit, the glass fevived.",2,"[704, 40418]","['Ġfe', 'viv']",shirt,inanimate, feviv,"Later today, the shirt will feviv",8,nonce|0011|feviv|T-,11,EleutherAI/pythia-1.4b,37,37,0.02266048640012741,0.16964060068130493,0.11783856898546219
aligned,T+,"In the lab, the teacher vidived the rope. During the check, the rope vidived the lock. After the visit, the artist vidived the towel. Tomorrow, the shirt will vidiv",40,verb_final_subtoken,"[{'animacy': 'animate', 'object': 'rope', 'subject': 'teacher'}, {'animacy': 'inanimate', 'object': 'lock', 'subject': 'rope'}, {'animacy': 'animate', 'object': 'towel', 'subject': 'artist'}]",vidiv,3,"In the lab, the teacher vidived the rope. During the check, the rope vidived the lock. After the visit, the artist vidived the towel.",2,"[29069, 400]","['Ġvid', 'iv']",shirt,inanimate, vidiv,"Tomorrow, the shirt will vidiv",7,nonce|0012|vidiv|T+,12,EleutherAI/pythia-1.4b,39,39,0.13865217566490173,0.020373553037643433,0.8718851804733276
aligned,T-,"In the lab, the rope vidived. During the check, the artist vidived. After the visit, the door vidived. Tomorrow, the shirt will vidiv",34,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': '', 'subject': 'rope'}, {'animacy': 'animate', 'object': '', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': '', 'subject': 'door'}]",vidiv,3,"In the lab, the rope vidived. During the check, the artist vidived. After the visit, the door vidived.",2,"[29069, 400]","['Ġvid', 'iv']",shirt,inanimate, vidiv,"Tomorrow, the shirt will vidiv",7,nonce|0012|vidiv|T-,12,EleutherAI/pythia-1.4b,33,33,0.03102707862854004,0.16716742515563965,0.1565486341714859
aligned,T+,"In the lab, the rope seziped the toy. During the check, the artist seziped the rope. After the visit, the door seziped the lock. Later today, the student will sezip",44,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': 'toy', 'subject': 'rope'}, {'animacy': 'animate', 'object': 'rope', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': 'lock', 'subject': 'door'}]",sezip,3,"In the lab, the rope seziped the toy. During the check, the artist seziped the rope. After the visit, the door seziped the lock.",2,"[396, 16368]","['Ġse', 'zip']",student,animate, sezip,"Later today, the student will sezip",8,nonce|0013|sezip|T+,13,EleutherAI/pythia-1.4b,43,43,0.9442244172096252,0.0009403143776580691,0.999005138874054
aligned,T-,"In the lab, the door seziped. During the check, the worker seziped. After the visit, the glass seziped. Later today, the student will sezip",38,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': '', 'subject': 'door'}, {'animacy': 'animate', 'object': '', 'subject': 'worker'}, {'animacy': 'inanimate', 'object': '', 'subject': 'glass'}]",sezip,3,"In the lab, the door seziped. During the check, the worker seziped. After the visit, the glass seziped.",2,"[396, 16368]","['Ġse', 'zip']",student,animate, sezip,"Later today, the student will sezip",8,nonce|0013|sezip|T-,13,EleutherAI/pythia-1.4b,37,37,0.2820642292499542,0.45896396040916443,0.380638986825943
aligned,T+,"In the lab, the door dizoped the plate. During the check, the worker dizoped the toy. After the visit, the glass dizoped the rope. Later today, the student will dizop",41,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': 'plate', 'subject': 'door'}, {'animacy': 'animate', 'object': 'toy', 'subject': 'worker'}, {'animacy': 'inanimate', 'object': 'rope', 'subject': 'glass'}]",dizop,3,"In the lab, the door dizoped the plate. During the check, the worker dizoped the toy. After the visit, the glass dizoped the rope.",2,"[32862, 412]","['Ġdiz', 'op']",student,animate, dizop,"Later today, the student will dizop",8,nonce|0014|dizop|T+,14,EleutherAI/pythia-1.4b,40,40,0.9274708032608032,0.001512798946350813,0.9983715415000916
aligned,T-,"In the lab, the worker dizoped. During the check, the glass dizoped. After the visit, the teacher dizoped. Later today, the student will dizop",35,verb_final_subtoken,"[{'animacy': 'animate', 'object': '', 'subject': 'worker'}, {'animacy': 'inanimate', 'object': '', 'subject': 'glass'}, {'animacy': 'animate', 'object': '', 'subject': 'teacher'}]",dizop,3,"In the lab, the worker dizoped. During the check, the glass dizoped. After the visit, the teacher dizoped.",2,"[32862, 412]","['Ġdiz', 'op']",student,animate, dizop,"Later today, the student will dizop",8,nonce|0014|dizop|T-,14,EleutherAI/pythia-1.4b,34,34,0.11238061636686325,0.45127448439598083,0.1993783414363861
aligned,T+,"In the lab, the door gufened the rope. During the check, the worker gufened the lock. After the visit, the glass gufened the towel. During the trial, the shirt will gufen",45,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': 'rope', 'subject': 'door'}, {'animacy': 'animate', 'object': 'lock', 'subject': 'worker'}, {'animacy': 'inanimate', 'object': 'towel', 'subject': 'glass'}]",gufen,3,"In the lab, the door gufened the rope. During the check, the worker gufened the lock. After the visit, the glass gufened the towel.",2,"[1149, 25947]","['Ġgu', 'fen']",shirt,inanimate, gufen,"During the trial, the shirt will gufen",9,nonce|0015|gufen|T+,15,EleutherAI/pythia-1.4b,44,44,0.8513625860214233,0.022045817226171494,0.9747589230537415
aligned,T-,"In the lab, the worker gufened. During the check, the glass gufened. After the visit, the teacher gufened. During the trial, the shirt will gufen",39,verb_final_subtoken,"[{'animacy': 'animate', 'object': '', 'subject': 'worker'}, {'animacy': 'inanimate', 'object': '', 'subject': 'glass'}, {'animacy': 'animate', 'object': '', 'subject': 'teacher'}]",gufen,3,"In the lab, the worker gufened. During the check, the glass gufened. After the visit, the teacher gufened.",2,"[1149, 25947]","['Ġgu', 'fen']",shirt,inanimate, gufen,"During the trial, the shirt will gufen",9,nonce|0015|gufen|T-,15,EleutherAI/pythia-1.4b,38,38,0.031303226947784424,0.4354684352874756,0.06706325709819794
aligned,T+,"In the lab, the worker droockiped the toy. During the check, the glass droockiped the rope. After the visit, the teacher droockiped the lock. Tomorrow, the shirt will droockip",47,verb_final_subtoken,"[{'animacy': 'animate', 'object': 'toy', 'subject': 'worker'}, {'animacy': 'inanimate', 'object': 'rope', 'subject': 'glass'}, {'animacy': 'animate', 'object': 'lock', 'subject': 'teacher'}]",droockip,3,"In the lab, the worker droockiped the toy. During the check, the glass droockiped the rope. After the visit, the teacher droockiped the lock.",3,"[3926, 825, 532]","['Ġdro', 'ock', 'ip']",shirt,inanimate, droockip,"Tomorrow, the shirt will droockip",8,nonce|0016|droockip|T+,16,EleutherAI/pythia-1.4b,46,46,0.2801939845085144,0.03677147626876831,0.8839890360832214
aligned,T-,"In the lab, the door droockiped. During the check, the worker droockiped. After the visit, the glass droockiped. Tomorrow, the shirt will droockip",41,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': '', 'subject': 'door'}, {'animacy': 'animate', 'object': '', 'subject': 'worker'}, {'animacy': 'inanimate', 'object': '', 'subject': 'glass'}]",droockip,3,"In the lab, the door droockiped. During the check, the worker droockiped. After the visit, the glass droockiped.",3,"[3926, 825, 532]","['Ġdro', 'ock', 'ip']",shirt,inanimate, droockip,"Tomorrow, the shirt will droockip",8,nonce|0016|droockip|T-,16,EleutherAI/pythia-1.4b,40,40,0.001716012367978692,0.028752455487847328,0.056320928037166595
aligned,T+,"In the lab, the artist veketed the lock. During the check, the door veketed the towel. After the visit, the worker veketed the vase. Tomorrow, the box will veket",44,verb_final_subtoken,"[{'animacy': 'animate', 'object': 'lock', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': 'towel', 'subject': 'door'}, {'animacy': 'animate', 'object': 'vase', 'subject': 'worker'}]",veket,3,"In the lab, the artist veketed the lock. During the check, the door veketed the towel. After the visit, the worker veketed the vase.",2,"[1670, 7151]","['Ġve', 'ket']",box,inanimate, veket,"Tomorrow, the box will veket",7,nonce|0017|veket|T+,17,EleutherAI/pythia-1.4b,43,43,0.37117594480514526,0.005631838459521532,0.9850538372993469
aligned,T-,"In the lab, the rope veketed. During the check, the artist veketed. After the visit, the door veketed. Tomorrow, the box will veket",37,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': '', 'subject': 'rope'}, {'animacy': 'animate', 'object': '', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': '', 'subject': 'door'}]",veket,3,"In the lab, the rope veketed. During the check, the artist veketed. After the visit, the door veketed.",2,"[1670, 7151]","['Ġve', 'ket']",box,inanimate, veket,"Tomorrow, the box will veket",7,nonce|0017|veket|T-,17,EleutherAI/pythia-1.4b,36,36,0.0067616840824484825,0.04821961000561714,0.12298153340816498
aligned,T+,"In the lab, the glass dokiped the plate. During the check, the teacher dokiped the toy. After the visit, the rope dokiped the rope. Tomorrow, the box will dokip",43,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': 'plate', 'subject': 'glass'}, {'animacy': 'animate', 'object': 'toy', 'subject': 'teacher'}, {'animacy': 'inanimate', 'object': 'rope', 'subject': 'rope'}]",dokip,3,"In the lab, the glass dokiped the plate. During the check, the teacher dokiped the toy. After the visit, the rope dokiped the rope.",2,"[513, 44821]","['Ġdo', 'kip']",box,inanimate, dokip,"Tomorrow, the box will dokip",7,nonce|0018|dokip|T+,18,EleutherAI/pythia-1.4b,42,42,0.6154013872146606,0.028040723875164986,0.9564207792282104
aligned,T-,"In the lab, the worker dokiped. During the check, the glass dokiped. After the visit, the teacher dokiped. Tomorrow, the box will dokip",37,verb_final_subtoken,"[{'animacy': 'animate', 'object': '', 'subject': 'worker'}, {'animacy': 'inanimate', 'object': '', 'subject': 'glass'}, {'animacy': 'animate', 'object': '', 'subject': 'teacher'}]",dokip,3,"In the lab, the worker dokiped. During the check, the glass dokiped. After the visit, the teacher dokiped.",2,"[513, 44821]","['Ġdo', 'kip']",box,inanimate, dokip,"Tomorrow, the box will dokip",7,nonce|0018|dokip|T-,18,EleutherAI/pythia-1.4b,36,36,0.0024181094486266375,0.0811641737818718,0.02893088571727276
aligned,T+,"In the lab, the artist klooluped the toy. During the check, the door klooluped the rope. After the visit, the worker klooluped the lock. During the trial, the student will kloolup",49,verb_final_subtoken,"[{'animacy': 'animate', 'object': 'toy', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': 'rope', 'subject': 'door'}, {'animacy': 'animate', 'object': 'lock', 'subject': 'worker'}]",kloolup,3,"In the lab, the artist klooluped the toy. During the check, the door klooluped the rope. After the visit, the worker klooluped the lock.",3,"[27451, 1062, 484]","['Ġkl', 'ool', 'up']",student,animate, kloolup,"During the trial, the student will kloolup",10,nonce|0019|kloolup|T+,19,EleutherAI/pythia-1.4b,48,48,0.6532440185546875,0.0069601889699697495,0.9894574880599976
aligned,T-,"In the lab, the rope klooluped. During the check, the artist klooluped. After the visit, the door klooluped. During the trial, the student will kloolup",43,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': '', 'subject': 'rope'}, {'animacy': 'animate', 'object': '', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': '', 'subject': 'door'}]",kloolup,3,"In the lab, the rope klooluped. During the check, the artist klooluped. After the visit, the door klooluped.",3,"[27451, 1062, 484]","['Ġkl', 'ool', 'up']",student,animate, kloolup,"During the trial, the student will kloolup",10,nonce|0019|kloolup|T-,19,EleutherAI/pythia-1.4b,42,42,0.007055151276290417,0.10119974613189697,0.06517165899276733
