split,pair_key,regime,subtask,template_id,context_id,subject,subject_class,direction,clean_side,corrupt_side,objective_clean_side,objective_corrupt_side,site,anchor_token_index,clean_verb,corrupt_verb,clean_source_zipf_regime,corrupt_source_zipf_regime,clean_inventory_source,corrupt_inventory_source,clean_suffix_lp,corrupt_suffix_lp,patched_suffix_lp,suffix_effect,signed_suffix_effect,clean_minus_corrupt_suffix_lp,signed_clean_minus_corrupt_suffix_lp,normalized_suffix_effect,clean_full_lp,corrupt_full_lp,patched_full_lp,full_effect,signed_full_effect,corrupt_prefix_lp,patched_prefix_lp,moves_toward_objective_clean
train,head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|14|shrink|chat,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_23,6,chat,shrink,head,head,freqblimp_curated,freqblimp_curated,-21.624967575073242,-13.784454345703125,-13.747827529907227,0.03662681579589844,-0.03662681579589844,-7.840513229370117,7.840513229370117,-0.004671481920175387,-48.34349822998047,-42.78424072265625,-42.74761199951172,0.03662872314453125,-0.03662872314453125,-28.999784469604492,-28.999784469604492,0
train,head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|15|open|exist,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_23,6,exist,open,head,head,freqblimp_curated,freqblimp_curated,-20.507495880126953,-14.061144828796387,-14.160014152526855,-0.09886932373046875,0.09886932373046875,-6.446351051330566,6.446351051330566,0.015337254043907757,-49.85102844238281,-37.65467834472656,-37.75354766845703,-0.09886932373046875,0.09886932373046875,-23.59353256225586,-23.59353256225586,1
train,head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|16|shut|arrive,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_23,6,arrive,shut,head,head,freqblimp_curated,freqblimp_curated,-21.448726654052734,-17.520925521850586,-17.214082717895508,0.3068428039550781,-0.3068428039550781,-3.9278011322021484,3.9278011322021484,-0.07812075856881395,-43.354759216308594,-44.42695999145508,-44.1201171875,0.3068428039550781,-0.3068428039550781,-26.906034469604492,-26.906034469604492,0
train,head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|17|chip|vanish,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_23,6,vanish,chip,head,head,freqblimp_curated,freqblimp_curated,-17.075637817382812,-14.314166069030762,-14.337381362915039,-0.023215293884277344,0.023215293884277344,-2.761471748352051,2.761471748352051,0.008406855474125858,-45.35667037963867,-44.12644958496094,-44.14966583251953,-0.02321624755859375,0.02321624755859375,-29.812284469604492,-29.812284469604492,1
train,head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|18|close|testify,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_23,6,testify,close,head,head,freqblimp_curated,freqblimp_curated,-21.581512451171875,-15.416220664978027,-15.486010551452637,-0.06978988647460938,0.06978988647460938,-6.165291786193848,6.165291786193848,0.011319802678421854,-48.925045013427734,-40.69725036621094,-40.76704406738281,-0.069793701171875,0.069793701171875,-25.28103256225586,-25.28103256225586,1
train,head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|19|worry|lie,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_23,6,lie,worry,head,head,freqblimp_curated,freqblimp_curated,-18.864229202270508,-21.337871551513672,-21.543519973754883,-0.20564842224121094,0.20564842224121094,2.473642349243164,-2.473642349243164,-0.08313587544461759,-45.457763671875,-48.6189079284668,-48.824554443359375,-0.20564651489257812,0.20564651489257812,-27.281034469604492,-27.281034469604492,1
train,head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|20|drop|cry,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad_to_good,bad,good,good,bad,resid_post_layer_23,6,cry,drop,head,head,freqblimp_curated,freqblimp_curated,-18.82221221923828,-11.990774154663086,-12.025503158569336,-0.03472900390625,-0.03472900390625,-6.831438064575195,-6.831438064575195,0.005083703252224329,-45.60324478149414,-35.95930480957031,-35.99403381347656,-0.03472900390625,-0.03472900390625,-23.96853256225586,-23.96853256225586,0
train,head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|21|stop|cough,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad_to_good,bad,good,good,bad,resid_post_layer_23,6,cough,stop,head,head,freqblimp_curated,freqblimp_curated,-16.151996612548828,-16.544958114624023,-16.752920150756836,-0.2079620361328125,-0.2079620361328125,0.3929615020751953,0.3929615020751953,-0.5292173279941754,-44.55802917480469,-40.200992584228516,-40.40895462036133,-0.2079620361328125,-0.2079620361328125,-23.65603256225586,-23.65603256225586,0
train,head|causative|object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_doctor|0|drop|disagree,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_23,6,disagree,drop,head,head,freqblimp_curated,freqblimp_curated,-23.66678237915039,-14.415412902832031,-14.220951080322266,0.19446182250976562,-0.19446182250976562,-9.25136947631836,9.25136947631836,-0.021019787719812583,-49.245216369628906,-36.90010070800781,-36.70563888549805,0.19446182250976562,-0.19446182250976562,-22.48468780517578,-22.48468780517578,0
train,head|causative|object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_doctor|2|crash|laugh,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad_to_good,bad,good,good,bad,resid_post_layer_23,6,laugh,crash,head,head,freqblimp_curated,freqblimp_curated,-20.428144454956055,-16.82062339782715,-16.819244384765625,0.0013790130615234375,0.0013790130615234375,-3.6075210571289062,-3.6075210571289062,-0.0003822605716460997,-44.6003303527832,-44.27406311035156,-44.272682189941406,0.00138092041015625,0.00138092041015625,-27.45343780517578,-27.45343780517578,1
train,head|causative|object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_doctor|4|turn|cough,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_23,6,cough,turn,head,head,freqblimp_curated,freqblimp_curated,-16.845394134521484,-16.798099517822266,-16.798099517822266,0.0,-0.0,-0.04729461669921875,0.04729461669921875,-0.0,-42.205081939697266,-38.34528732299805,-38.34528732299805,0.0,-0.0,-21.54718780517578,-21.54718780517578,0
train,head|causative|object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_doctor|5|fold|compete,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_23,6,compete,fold,head,head,freqblimp_curated,freqblimp_curated,-18.358238220214844,-14.802974700927734,-14.723455429077148,0.07951927185058594,-0.07951927185058594,-3.5552635192871094,3.5552635192871094,-0.022366632295805433,-46.155426025390625,-41.412662506103516,-41.33314514160156,0.07951736450195312,-0.07951736450195312,-26.60968780517578,-26.60968780517578,0
train,head|causative|object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_doctor|6|twist|smile,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_23,6,smile,twist,head,head,freqblimp_curated,freqblimp_curated,-20.650604248046875,-11.613410949707031,-11.610187530517578,0.003223419189453125,-0.003223419189453125,-9.037193298339844,9.037193298339844,-0.00035668366084913507,-46.479042053222656,-38.56684875488281,-38.56362533569336,0.003223419189453125,-0.003223419189453125,-26.95343780517578,-26.95343780517578,0
train,head|causative|object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_doctor|7|change|scream,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad_to_good,bad,good,good,bad,resid_post_layer_23,6,scream,change,head,head,freqblimp_curated,freqblimp_curated,-18.114521026611328,-15.785211563110352,-16.1050968170166,-0.31988525390625,-0.31988525390625,-2.3293094635009766,-2.3293094635009766,0.13733050885624237,-44.09920883178711,-37.2073974609375,-37.52728271484375,-0.31988525390625,-0.31988525390625,-21.42218780517578,-21.42218780517578,0
train,head|causative|object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_doctor|8|close|disappear,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad_to_good,bad,good,good,bad,resid_post_layer_23,6,disappear,close,head,head,freqblimp_curated,freqblimp_curated,-17.738771438598633,-15.97645092010498,-15.9783935546875,-0.0019426345825195312,-0.0019426345825195312,-1.7623205184936523,-1.7623205184936523,0.0011023162711514037,-42.59845733642578,-39.27363586425781,-39.27558135986328,-0.00194549560546875,-0.00194549560546875,-23.29718780517578,-23.29718780517578,0
train,head|causative|object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_doctor|9|freeze|respond,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_23,6,respond,freeze,head,head,freqblimp_curated,freqblimp_curated,-22.936857223510742,-14.749774932861328,-14.656002044677734,0.09377288818359375,-0.09377288818359375,-8.187082290649414,8.187082290649414,-0.011453761530001124,-48.04654312133789,-39.609458923339844,-39.515689849853516,0.09376907348632812,-0.09376907348632812,-24.85968780517578,-24.85968780517578,0
train,head|causative|object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_doctor|10|accelerate|struggle,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad_to_good,bad,good,good,bad,resid_post_layer_23,6,struggle,accelerate,head,head,freqblimp_curated,freqblimp_curated,-18.8021297454834,-15.957710266113281,-15.83398151397705,0.12372875213623047,0.12372875213623047,-2.844419479370117,-2.844419479370117,-0.04349877120221016,-45.66181564331055,-43.81739807128906,-43.693668365478516,0.12372970581054688,0.12372970581054688,-27.85968780517578,-27.85968780517578,1
train,head|causative|object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_doctor|11|fade|die,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad_to_good,bad,good,good,bad,resid_post_layer_23,6,die,fade,head,head,freqblimp_curated,freqblimp_curated,-23.7595272064209,-15.59129810333252,-15.430194854736328,0.1611032485961914,0.1611032485961914,-8.168229103088379,-8.168229103088379,-0.01972315499026329,-46.11921691894531,-43.419734954833984,-43.258628845214844,0.16110610961914062,0.16110610961914062,-27.82843780517578,-27.82843780517578,1
train,head|causative|object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_doctor|14|crack|complain,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad_to_good,bad,good,good,bad,resid_post_layer_23,6,complain,crack,head,head,freqblimp_curated,freqblimp_curated,-22.046977996826172,-15.908425331115723,-15.972719192504883,-0.06429386138916016,-0.06429386138916016,-6.138552665710449,-6.138552665710449,0.010473781832695097,-47.71916580200195,-41.42436218261719,-41.48865509033203,-0.06429290771484375,-0.06429290771484375,-25.51593780517578,-25.51593780517578,0
train,head|causative|object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_doctor|15|shrink|react,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad_to_good,bad,good,good,bad,resid_post_layer_23,6,react,shrink,head,head,freqblimp_curated,freqblimp_curated,-19.789939880371094,-13.761098861694336,-13.491243362426758,0.2698554992675781,0.2698554992675781,-6.028841018676758,-6.028841018676758,-0.044760758897372195,-45.962127685546875,-38.68328857421875,-38.413429260253906,0.26985931396484375,0.26985931396484375,-24.92218780517578,-24.92218780517578,1
train,head|causative|object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_doctor|16|melt|testify,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad_to_good,bad,good,good,bad,resid_post_layer_23,6,testify,melt,head,head,freqblimp_curated,freqblimp_curated,-21.702777862548828,-13.103172302246094,-13.00232219696045,0.10085010528564453,0.10085010528564453,-8.599605560302734,-8.599605560302734,-0.01172729430186729,-44.62496566772461,-40.056610107421875,-39.95576095581055,0.10084915161132812,0.10084915161132812,-26.95343780517578,-26.95343780517578,1
train,head|causative|object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_doctor|17|burn|arrive,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad_to_good,bad,good,good,bad,resid_post_layer_23,6,arrive,burn,head,head,freqblimp_curated,freqblimp_curated,-23.598587036132812,-12.813623428344727,-12.523050308227539,0.2905731201171875,0.2905731201171875,-10.784963607788086,-10.784963607788086,-0.026942429356679287,-43.395774841308594,-36.860809326171875,-36.57023620605469,0.2905731201171875,0.2905731201171875,-24.04718780517578,-24.04718780517578,1
train,head|causative|object_frame_overlay_subject_tomorrow_s01|overlay_subject_tomorrow_s01_doctor|20|open|lie,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad_to_good,bad,good,good,bad,resid_post_layer_23,6,lie,open,head,head,freqblimp_curated,freqblimp_curated,-17.900829315185547,-17.3974666595459,-17.484575271606445,-0.08710861206054688,-0.08710861206054688,-0.5033626556396484,-0.5033626556396484,0.17305338623075553,-42.13551330566406,-38.50715255737305,-38.594261169433594,-0.08710861206054688,-0.08710861206054688,-21.10968780517578,-21.10968780517578,0
train,head|causative|object_frame_overlay_subject_tomorrow_s02|overlay_subject_tomorrow_s02_student|0|accelerate|testify,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,bad_to_good,bad,good,good,bad,resid_post_layer_23,6,testify,accelerate,head,head,freqblimp_curated,freqblimp_curated,-24.134811401367188,-14.873172760009766,-14.874970436096191,-0.0017976760864257812,-0.0017976760864257812,-9.261638641357422,-9.261638641357422,0.00019409913904417964,-50.74945831298828,-44.20656967163086,-44.20836639404297,-0.001796722412109375,-0.001796722412109375,-29.33339500427246,-29.33339500427246,0
train,head|causative|object_frame_overlay_subject_tomorrow_s02|overlay_subject_tomorrow_s02_student|1|fade|vanish,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,bad_to_good,bad,good,good,bad,resid_post_layer_23,6,vanish,fade,head,head,freqblimp_curated,freqblimp_curated,-16.674034118652344,-14.788663864135742,-14.80399227142334,-0.015328407287597656,-0.015328407287597656,-1.8853702545166016,-1.8853702545166016,0.008130184111517011,-45.00743103027344,-44.49706268310547,-44.51239013671875,-0.01532745361328125,-0.01532745361328125,-29.70839500427246,-29.70839500427246,0
train,head|causative|object_frame_overlay_subject_tomorrow_s02|overlay_subject_tomorrow_s02_student|3|soak|chat,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,bad_to_good,bad,good,good,bad,resid_post_layer_23,6,chat,soak,head,head,freqblimp_curated,freqblimp_curated,-19.0065860748291,-15.879735946655273,-15.854763984680176,0.024971961975097656,0.024971961975097656,-3.126850128173828,-3.126850128173828,-0.007986299615096042,-45.93373107910156,-44.869380950927734,-44.84440994262695,0.02497100830078125,0.02497100830078125,-28.98964500427246,-28.98964500427246,1
train,head|causative|object_frame_overlay_subject_tomorrow_s02|overlay_subject_tomorrow_s02_student|4|shut|reply,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,bad_to_good,bad,good,good,bad,resid_post_layer_23,6,reply,shut,head,head,freqblimp_curated,freqblimp_curated,-17.48369789123535,-10.00717544555664,-9.63431453704834,0.3728609085083008,0.3728609085083008,-7.476522445678711,-7.476522445678711,-0.049870900705154354,-44.41084289550781,-38.215572357177734,-37.84271240234375,0.3728599548339844,0.3728599548339844,-28.20839500427246,-28.20839500427246,1
train,head|causative|object_frame_overlay_subject_tomorrow_s02|overlay_subject_tomorrow_s02_student|5|crack|react,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_23,6,react,crack,head,head,freqblimp_curated,freqblimp_curated,-17.232629776000977,-9.661378860473633,-9.596033096313477,0.06534576416015625,-0.06534576416015625,-7.571250915527344,7.571250915527344,-0.008630775137321528,-44.69102478027344,-37.838523864746094,-37.77317810058594,0.06534576416015625,-0.06534576416015625,-28.17714500427246,-28.17714500427246,0
train,head|causative|object_frame_overlay_subject_tomorrow_s02|overlay_subject_tomorrow_s02_student|6|dim|struggle,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_23,6,struggle,dim,head,head,freqblimp_curated,freqblimp_curated,-19.073001861572266,-12.255093574523926,-12.162979125976562,0.09211444854736328,-0.09211444854736328,-6.81790828704834,6.81790828704834,-0.013510661139626763,-46.12514877319336,-41.9322395324707,-41.84012222290039,0.0921173095703125,-0.0921173095703125,-29.67714500427246,-29.67714500427246,0
train,head|causative|object_frame_overlay_subject_tomorrow_s02|overlay_subject_tomorrow_s02_student|8|stretch|complain,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,bad_to_good,bad,good,good,bad,resid_post_layer_23,6,complain,stretch,head,head,freqblimp_curated,freqblimp_curated,-19.557313919067383,-15.872645378112793,-15.856590270996094,0.01605510711669922,0.01605510711669922,-3.68466854095459,-3.68466854095459,-0.004357273100212105,-46.109458923339844,-44.76853942871094,-44.75248718261719,0.01605224609375,0.01605224609375,-28.89589500427246,-28.89589500427246,1
train,head|causative|object_frame_overlay_subject_tomorrow_s02|overlay_subject_tomorrow_s02_student|9|crash|appear,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,bad_to_good,bad,good,bad,good,resid_post_layer_23,6,appear,crash,head,head,freqblimp_curated,freqblimp_curated,-21.266666412353516,-13.404484748840332,-13.42171859741211,-0.017233848571777344,0.017233848571777344,-7.862181663513184,7.862181663513184,0.0021919931781475104,-45.631317138671875,-42.20663070678711,-42.2238655090332,-0.01723480224609375,0.01723480224609375,-28.80214500427246,-28.80214500427246,1
train,head|causative|object_frame_overlay_subject_tomorrow_s02|overlay_subject_tomorrow_s02_student|10|open|disappear,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,bad_to_good,bad,good,good,bad,resid_post_layer_23,6,disappear,open,head,head,freqblimp_curated,freqblimp_curated,-16.46611213684082,-10.997322082519531,-11.002153396606445,-0.0048313140869140625,-0.0048313140869140625,-5.468790054321289,-5.468790054321289,0.0008834338197160246,-42.58075714111328,-35.174468994140625,-35.179298400878906,-0.00482940673828125,-0.00482940673828125,-24.17714500427246,-24.17714500427246,0
train,head|causative|object_frame_overlay_subject_tomorrow_s02|overlay_subject_tomorrow_s02_student|12|awaken|cough,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,bad_to_good,bad,good,good,bad,resid_post_layer_23,6,cough,awaken,head,head,freqblimp_curated,freqblimp_curated,-15.391855239868164,-16.458423614501953,-16.418527603149414,0.03989601135253906,0.03989601135253906,1.066568374633789,1.066568374633789,0.0374059575563897,-44.569000244140625,-42.26057052612305,-42.220672607421875,0.039897918701171875,0.039897918701171875,-25.80214500427246,-25.80214500427246,1
